GeneID	Length	SRR12082751_P1.bam	SRR12082752_P.bam	SRR12082753_c.bam	SRR12082754_c.bam
ENSG00000232037	483	24	21	21	8
ENSG00000219073	1541	0	0	0	0
ENSG00000273610	297	0	0	0	0
ENSG00000201919	104	0	0	0	0
ENSG00000142789	1224	1	0	2	0
ENSG00000278124	297	0	0	0	0
ENSG00000201273	104	0	0	0	0
ENSG00000228397	1126	12	6	5	3
ENSG00000218510	2406	562	861	138	70
ENSG00000070831	3598	4265	6050	3482	1013
ENSG00000230068	692	6	5	8	1
ENSG00000271428	488	0	0	0	0
ENSG00000271840	748	0	0	0	2
ENSG00000162552	4527	0	5	15	0
ENSG00000266564	62	0	0	0	0
ENSG00000234397	492	14	3	2	0
ENSG00000279625	1853	0	0	0	0
ENSG00000184677	8992	956	755	713	134
ENSG00000237200	273	1	0	2	0
ENSG00000070886	5358	4	0	0	0
ENSG00000276835	109	0	0	0	0
ENSG00000173372	1272	0	0	0	0
ENSG00000159189	1335	0	0	0	0
ENSG00000173369	1601	0	1	0	1
ENSG00000133216	12516	805	274	1101	360
ENSG00000265422	82	0	0	0	0
ENSG00000216157	95	0	0	0	0
ENSG00000225952	480	0	0	0	0
ENSG00000264014	68	0	0	0	0
ENSG00000215906	1641	0	0	0	0
ENSG00000227868	658	0	0	0	1
ENSG00000004487	5435	4460	6489	3149	705
ENSG00000240553	666	0	0	2	1
ENSG00000263793	68	4	0	2	0
ENSG00000266802	77	0	0	0	0
ENSG00000169641	9658	1457	2444	1024	291
ENSG00000229010	818	0	0	0	0
ENSG00000206935	107	1	0	0	0
ENSG00000252578	101	0	0	1	0
ENSG00000179546	2835	59	132	3	0
ENSG00000215381	460	2	0	7	5
ENSG00000261326	5444	74	43	79	8
ENSG00000125944	8676	9275	9851	5921	1465
ENSG00000125945	4392	569	888	276	57
ENSG00000249087	2655	52	58	45	21
ENSG00000201405	93	0	0	0	0
ENSG00000271420	650	6	6	1	1
ENSG00000204219	3515	365	628	104	86
ENSG00000232482	426	0	0	0	0
ENSG00000088280	4988	432	1337	246	100
ENSG00000007968	5457	204	279	187	61
ENSG00000280791	279	0	0	0	0
ENSG00000235052	456	9	7	0	0
ENSG00000117318	1797	5056	8663	1045	173
ENSG00000197880	2142	0	0	0	0
ENSG00000229239	1186	0	0	0	0
ENSG00000142676	1987	5865	7295	5402	2187
ENSG00000011007	5391	2520	3301	2470	548
ENSG00000236810	1347	7	42	18	0
ENSG00000057757	2186	1065	1076	739	231
ENSG00000011009	2196	2201	2990	1458	680
ENSG00000117308	3978	2794	3325	1993	794
ENSG00000117305	5658	409	1489	376	184
ENSG00000179163	2047	576	5167	445	169
ENSG00000188822	5254	2	1	0	0
ENSG00000229106	1267	0	0	0	1
ENSG00000232557	210	0	0	0	0
ENSG00000264926	78	0	0	0	0
ENSG00000230228	368	15	7	14	12
ENSG00000189266	2564	1797	3128	1906	368
ENSG00000188529	10277	7164	8157	6028	1414
ENSG00000215905	328	0	0	0	0
ENSG00000225315	454	0	2	0	0
ENSG00000142661	9254	335	1200	0	2
ENSG00000230703	461	0	0	0	0
ENSG00000142677	2798	74	80	0	0
ENSG00000185436	4923	369	571	1	0
ENSG00000230023	1849	0	0	0	0
ENSG00000221032	114	0	0	0	0
ENSG00000266511	89	0	0	0	0
ENSG00000232298	856	9	11	0	0
ENSG00000158055	3940	2	20	0	0
ENSG00000001460	8511	353	567	336	73
ENSG00000001461	9404	2310	4075	949	200
ENSG00000117602	7077	970	1233	421	125
ENSG00000264443	1445	0	0	0	0
ENSG00000184454	4122	0	0	0	0
ENSG00000227312	348	0	0	0	0
ENSG00000239106	103	0	0	0	0
ENSG00000133226	8168	2659	2073	2238	761
ENSG00000169504	4495	10255	11830	9286	1375
ENSG00000238482	107	0	0	0	0
ENSG00000020633	4523	0	8	0	1
ENSG00000278034	72	0	0	0	0
ENSG00000229162	820	0	0	0	0
ENSG00000261025	2443	0	0	0	0
ENSG00000264371	84	0	0	0	0
ENSG00000233755	863	0	0	0	0
ENSG00000233419	402	0	0	0	0
ENSG00000231953	988	0	0	0	0
ENSG00000117614	3370	647	945	406	206
ENSG00000117616	6804	550	214	582	191
ENSG00000272432	485	1	0	1	1
ENSG00000261349	459	0	0	1	4
ENSG00000187010	3313	0	3	7	4
ENSG00000224183	480	69	157	73	14
ENSG00000259984	459	4	3	0	0
ENSG00000183726	3410	3652	5759	2738	877
ENSG00000188672	2433	6	28	2	3
ENSG00000238084	478	14	59	27	5
ENSG00000204178	3979	323	455	298	108
ENSG00000157978	5397	972	1736	632	283
ENSG00000225643	483	12	13	2	0
ENSG00000117643	9026	0	9	12	9
ENSG00000233478	2224	0	0	0	0
ENSG00000162430	4424	729	463	386	196
ENSG00000255054	792	0	0	0	0
ENSG00000228172	2793	18	16	14	3
ENSG00000117640	5817	1290	2217	1136	420
ENSG00000272478	222	0	0	0	0
ENSG00000127423	2408	322	236	483	90
ENSG00000236528	849	0	0	0	0
ENSG00000182749	3297	78	110	95	25
ENSG00000207302	110	0	0	0	0
ENSG00000117632	6261	22423	28730	16525	6103
ENSG00000229786	251	0	0	0	0
ENSG00000223624	140	0	0	1	1
ENSG00000264021	93	0	0	0	0
ENSG00000266763	74	0	0	0	0
ENSG00000158006	3835	292	480	201	40
ENSG00000207237	104	0	0	2	0
ENSG00000252190	125	0	0	0	0
ENSG00000252691	84	0	0	0	0
ENSG00000158008	4537	4	68	9	0
ENSG00000158014	3498	0	0	0	0
ENSG00000158022	2573	2	2	2	0
ENSG00000265320	100	0	0	0	0
ENSG00000175087	4535	392	439	332	49
ENSG00000197245	2858	16	26	2	1
ENSG00000282872	761	0	0	0	0
ENSG00000236782	1721	4	5	10	6
ENSG00000142684	1956	182	213	200	91
ENSG00000142675	4043	5	0	7	0
ENSG00000188782	2030	0	0	3	0
ENSG00000236155	3191	0	0	0	0
ENSG00000278572	899	2	0	0	0
ENSG00000130695	5422	1570	1551	1179	270
ENSG00000270733	358	3	2	2	0
ENSG00000142669	1786	8173	10473	8687	4438
ENSG00000158062	4704	530	342	593	168
ENSG00000169442	935	10	37	10	4
ENSG00000176092	5871	20	30	5	3
ENSG00000225854	346	1	5	0	0
ENSG00000176083	2379	0	0	0	0
ENSG00000131914	4008	0	0	0	1
ENSG00000117682	5596	1292	1634	1330	272
ENSG00000223583	535	6	4	5	3
ENSG00000225891	529	4	1	1	1
ENSG00000198830	2509	10278	11068	6255	1998
ENSG00000224129	897	0	1	0	0
ENSG00000117676	5884	1828	3515	891	315
ENSG00000238705	52	0	0	0	0
ENSG00000243905	304	0	0	0	0
ENSG00000252802	102	0	0	0	0
ENSG00000252429	64	0	0	0	0
ENSG00000229247	238	0	0	0	0
ENSG00000238316	104	0	0	0	0
ENSG00000235069	235	2	0	0	1
ENSG00000260063	2000	7	26	3	2
ENSG00000117713	9246	806	1554	629	209
ENSG00000060642	3382	517	1601	680	162
ENSG00000241188	291	0	0	1	0
ENSG00000204160	5436	392	114	342	111
ENSG00000175793	1320	1398	1102	572	337
ENSG00000142751	4979	806	1097	500	184
ENSG00000226698	306	0	0	0	0
ENSG00000198746	2225	251	342	250	97
ENSG00000090273	2856	7585	5879	5259	1802
ENSG00000131910	1156	0	6	0	0
ENSG00000175707	1793	3	6	0	0
ENSG00000172746	497	2	0	0	2
ENSG00000224064	397	0	0	0	0
ENSG00000225294	444	0	1	0	0
ENSG00000253368	1976	45	58	34	19
ENSG00000158246	2368	341	992	236	119
ENSG00000280403	375	2	0	0	0
ENSG00000090020	5974	543	788	287	79
ENSG00000229985	527	2	0	1	0
ENSG00000214973	640	54	52	41	9
ENSG00000225159	867	93	102	89	18
ENSG00000225990	220	0	0	2	2
ENSG00000224311	379	0	0	0	0
ENSG00000142784	6024	265	774	119	48
ENSG00000252098	104	1	0	0	0
ENSG00000243659	282	1	2	2	0
ENSG00000186501	4476	589	876	899	398
ENSG00000206888	107	6	1	4	0
ENSG00000241547	468	26	20	33	6
ENSG00000281023	84	0	0	0	0
ENSG00000142765	5584	62	121	19	11
ENSG00000142733	4951	1145	578	465	160
ENSG00000142748	2167	0	0	0	0
ENSG00000174950	2041	0	0	0	0
ENSG00000231207	355	0	0	0	0
ENSG00000181773	2115	344	276	178	31
ENSG00000158195	5676	1817	2765	1415	591
ENSG00000241169	428	0	0	2	0
ENSG00000237429	283	3	0	1	1
ENSG00000126705	7157	113	152	108	32
ENSG00000000938	3474	8	12	2	0
ENSG00000235912	192	215	114	261	93
ENSG00000233975	441	0	0	0	0
ENSG00000126709	865	659	2204	180	100
ENSG00000225886	1651	0	0	0	0
ENSG00000206767	107	0	0	0	0
ENSG00000226662	662	0	0	0	0
ENSG00000207095	105	0	0	0	0
ENSG00000009780	4034	316	338	227	54
ENSG00000231344	349	13	3	10	5
ENSG00000230833	676	0	0	0	2
ENSG00000117758	3846	662	1187	415	83
ENSG00000269971	184	2	1	8	1
ENSG00000276889	88	0	0	0	0
ENSG00000270031	359	0	3	6	1
ENSG00000223062	106	0	0	0	0
ENSG00000117751	2819	1435	1714	1229	269
ENSG00000252947	166	13	32	3	3
ENSG00000278868	171	0	0	0	0
ENSG00000130775	4621	141	357	151	76
ENSG00000117748	2019	3202	3539	2280	584
ENSG00000130768	2670	29	274	9	2
ENSG00000227050	491	0	0	0	0
ENSG00000158156	2743	519	746	272	98
ENSG00000158161	6483	301	275	298	55
ENSG00000238231	367	0	0	0	0
ENSG00000281570	256	0	0	0	0
ENSG00000240750	297	0	0	2	1
ENSG00000280526	106	0	0	0	0
ENSG00000228589	681	437	493	571	213
ENSG00000228943	235	0	0	0	0
ENSG00000214812	557	0	2	0	0
ENSG00000253005	105	0	0	0	0
ENSG00000169403	4706	12	12	13	1
ENSG00000126698	2888	3218	3885	2518	875
ENSG00000130770	2225	3426	6047	3490	1356
ENSG00000270605	1945	24	14	8	5
ENSG00000271398	425	0	0	2	0
ENSG00000130766	3453	307	283	305	141
ENSG00000130772	2019	446	811	363	166
ENSG00000204138	7322	1394	1378	806	206
ENSG00000206779	101	0	0	0	1
ENSG00000229820	394	10	1	4	2
ENSG00000221216	119	0	0	8	1
ENSG00000180198	3888	3224	2459	3052	707
ENSG00000242125	4088	1124	687	816	324
ENSG00000274266	206	0	0	0	0
ENSG00000200087	204	39	21	11	1
ENSG00000231468	611	20	12	25	8
ENSG00000279443	2083	1	9	24	8
ENSG00000180098	4311	675	1184	611	243
ENSG00000197989	3377	238	65	325	85
ENSG00000221539	74	2	8	5	1
ENSG00000278274	130	0	0	0	0
ENSG00000273544	132	0	0	0	0
ENSG00000280498	135	0	0	0	0
ENSG00000274582	137	0	0	0	0
ENSG00000120656	2337	115	307	195	45
ENSG00000188060	2180	0	0	24	7
ENSG00000229388	978	51	52	21	1
ENSG00000270103	131	0	0	0	0
ENSG00000274978	134	1	4	4	0
ENSG00000162419	6459	543	503	557	176
ENSG00000252777	130	0	0	0	0
ENSG00000198492	3859	4367	6469	3404	917
ENSG00000116329	9345	0	1	1	1
ENSG00000233427	1085	0	4	0	0
ENSG00000199756	110	0	0	0	0
ENSG00000159023	8287	303	448	147	40
ENSG00000225616	331	89	26	50	32
ENSG00000206704	101	0	0	0	0
ENSG00000277958	282	0	0	0	0
ENSG00000253304	2639	520	236	147	73
ENSG00000225750	279	0	0	0	0
ENSG00000116350	8893	3045	2395	2181	585
ENSG00000277916	169	0	0	0	0
ENSG00000116353	3922	756	1009	713	257
ENSG00000237934	573	2	0	6	1
ENSG00000060656	6682	448	2562	665	303
ENSG00000221550	100	0	0	0	0
ENSG00000230523	2148	0	0	0	0
ENSG00000266678	82	0	0	0	0
ENSG00000225011	349	0	0	0	0
ENSG00000221126	134	0	0	0	0
ENSG00000228176	498	3	0	0	0
ENSG00000222787	104	0	0	0	0
ENSG00000270927	493	0	0	0	0
ENSG00000233399	1519	0	0	0	0
ENSG00000233372	551	0	0	0	0
ENSG00000231251	93	0	0	0	0
ENSG00000236335	507	0	0	0	0
ENSG00000231949	481	0	0	0	0
ENSG00000162510	4606	5	4	1	2
ENSG00000186056	4024	18	15	19	8
ENSG00000162511	3274	1997	3563	1558	479
ENSG00000264773	77	0	0	0	0
ENSG00000280823	241	0	0	0	0
ENSG00000229607	444	0	0	0	0
ENSG00000223382	1646	15	7	5	1
ENSG00000222784	288	0	0	0	0
ENSG00000235143	1747	0	0	0	0
ENSG00000162512	7067	388	746	176	81
ENSG00000266210	267	0	0	0	0
ENSG00000134644	6621	3422	4854	2308	621
ENSG00000237329	507	0	1	0	0
ENSG00000232768	163	2	1	2	0
ENSG00000215900	252	0	0	1	0
ENSG00000225142	436	2	0	0	2
ENSG00000084628	2987	0	1	4	1
ENSG00000060688	3881	3607	3943	2825	947
ENSG00000229447	437	3	3	2	0
ENSG00000121766	1921	932	1849	1104	371
ENSG00000229044	439	0	0	0	0
ENSG00000121769	1026	1	10	1	0
ENSG00000168528	3549	647	1900	1797	832
ENSG00000215899	1342	8	0	3	4
ENSG00000206981	107	0	0	0	0
ENSG00000260386	3760	0	0	0	0
ENSG00000265961	114	0	0	0	0
ENSG00000223907	2741	0	0	0	0
ENSG00000260636	354	0	0	0	0
ENSG00000229167	591	1	10	5	0
ENSG00000142910	5281	2868	6504	1620	472
ENSG00000121764	2558	2	0	0	0
ENSG00000162517	2227	2226	3796	1709	693
ENSG00000235790	2216	1	4	0	1
ENSG00000264078	480	0	4	1	0
ENSG00000084636	9269	52	123	108	58
ENSG00000121753	7756	23	71	2	3
ENSG00000266580	76	0	0	0	0
ENSG00000254545	537	2	0	1	3
ENSG00000134668	7085	134	28	304	95
ENSG00000203620	2257	1	0	0	0
ENSG00000269967	587	0	0	0	0
ENSG00000184007	6431	7490	3263	8214	2518
ENSG00000281319	157	1	0	2	0
ENSG00000228634	517	3	2	8	2
ENSG00000121774	3588	6171	7732	4487	1194
ENSG00000203325	624	0	0	0	1
ENSG00000121775	2820	242	306	149	83
ENSG00000266203	59	0	0	0	0
ENSG00000276493	291	0	0	0	2
ENSG00000025800	7480	3186	4714	2147	492
ENSG00000250135	667	0	0	0	0
ENSG00000084652	5103	1994	2629	4378	1174
ENSG00000160050	2818	208	490	182	99
ENSG00000224066	1357	13	3	9	1
ENSG00000160051	2478	189	137	145	47
ENSG00000222046	1869	6	2	6	1
ENSG00000160055	3571	182	188	155	49
ENSG00000084623	1725	9061	12448	6405	2251
ENSG00000220785	2961	126	71	15	5
ENSG00000183615	936	2	0	0	0
ENSG00000182866	3339	14	29	3	0
ENSG00000277617	260	0	0	0	0
ENSG00000252450	110	0	0	0	0
ENSG00000116478	3963	7391	9108	3852	988
ENSG00000175130	1699	3880	3501	827	290
ENSG00000233775	687	0	0	7	0
ENSG00000162526	2191	10	5	5	0
ENSG00000225828	2845	11	11	13	4
ENSG00000160058	6271	1007	1563	520	245
ENSG00000224333	1007	1	0	0	1
ENSG00000270850	341	0	0	0	0
ENSG00000229259	1801	0	0	0	0
ENSG00000263529	301	0	0	0	0
ENSG00000254553	3447	0	0	0	0
ENSG00000273274	12834	0	0	0	0
ENSG00000160062	7075	61	103	76	28
ENSG00000176261	3531	864	1393	685	211
ENSG00000200591	102	1	0	0	0
ENSG00000162521	9470	5086	8348	3127	829
ENSG00000162520	3487	149	324	2	0
ENSG00000224409	395	0	2	0	0
ENSG00000162522	5965	151	295	36	27
ENSG00000134684	8212	4302	4058	4208	1549
ENSG00000116497	9194	960	1271	401	95
ENSG00000160097	3139	0	1	0	1
ENSG00000121905	1991	1	3	2	1
ENSG00000121900	1417	2111	4127	1024	610
ENSG00000116514	2610	79	80	49	22
ENSG00000278966	911	0	0	0	0
ENSG00000217644	526	0	7	0	1
ENSG00000239670	863	2	1	0	0
ENSG00000236065	1680	7	3	5	2
ENSG00000004455	5727	6564	6331	5155	1719
ENSG00000276645	345	4	1	6	0
ENSG00000142920	6559	328	857	238	104
ENSG00000278997	1360	2	1	5	1
ENSG00000116525	3646	130	304	44	6
ENSG00000279179	3448	4	5	0	0
ENSG00000160094	3331	460	684	79	51
ENSG00000270115	469	0	0	0	0
ENSG00000184389	1023	0	0	0	0
ENSG00000225313	4015	41	25	37	15
ENSG00000134686	4975	5798	862	3319	1381
ENSG00000266239	111	2	0	1	1
ENSG00000222112	299	2	3	0	4
ENSG00000233246	490	6	8	2	5
ENSG00000221225	87	0	0	0	0
ENSG00000234512	2706	0	0	0	0
ENSG00000121903	5308	112	232	103	25
ENSG00000235907	736	0	0	0	1
ENSG00000121904	18157	0	1	1	0
ENSG00000280715	137	0	0	0	0
ENSG00000227000	1618	0	0	0	0
ENSG00000176256	2561	0	0	0	0
ENSG00000231163	2253	0	0	0	0
ENSG00000201148	115	0	0	0	0
ENSG00000142698	2576	0	0	0	0
ENSG00000221053	84	0	0	0	0
ENSG00000270241	434	0	0	0	0
ENSG00000207941	96	0	0	0	0
ENSG00000163866	8091	1891	2029	1682	578
ENSG00000189280	1355	3	0	0	0
ENSG00000189433	2840	0	0	0	0
ENSG00000255811	560	0	0	0	0
ENSG00000216162	84	0	0	0	0
ENSG00000188910	2387	0	0	3	1
ENSG00000187513	1717	0	0	0	0
ENSG00000230163	720	17	22	29	5
ENSG00000116544	3977	0	0	0	0
ENSG00000241014	3346	24	19	1	7
ENSG00000271741	3099	1	13	0	0
ENSG00000243749	922	102	329	100	21
ENSG00000163867	9591	558	576	279	56
ENSG00000233940	478	0	0	0	0
ENSG00000197056	4828	995	1236	613	125
ENSG00000228348	463	5	0	4	1
ENSG00000116560	7426	12189	10165	8619	1784
ENSG00000201868	94	0	0	0	0
ENSG00000146463	7647	1528	2299	891	236
ENSG00000240374	303	0	0	0	0
ENSG00000201542	152	0	3	0	0
ENSG00000229994	886	194	157	138	47
ENSG00000227409	459	1	0	0	1
ENSG00000278702	323	0	0	0	0
ENSG00000142687	9629	1671	4598	1351	353
ENSG00000236274	1003	2	0	2	0
ENSG00000020129	4917	1024	1385	1054	313
ENSG00000239636	1030	5	3	3	2
ENSG00000116819	2189	3	3	46	11
ENSG00000126067	4843	7161	8404	6581	1922
ENSG00000142686	3629	633	1503	467	172
ENSG00000092853	5411	1598	847	1328	301
ENSG00000232335	539	0	0	0	0
ENSG00000134698	7267	259	222	230	30
ENSG00000092847	13886	830	914	498	105
ENSG00000271164	483	0	0	2	0
ENSG00000271914	396	0	0	0	0
ENSG00000126070	21157	483	396	463	103
ENSG00000271554	659	0	0	0	0
ENSG00000232862	1674	0	0	0	0
ENSG00000092850	1978	0	0	0	0
ENSG00000116863	1668	1583	2017	1284	592
ENSG00000171812	4670	0	8	0	7
ENSG00000054116	3527	1711	2722	1888	716
ENSG00000116871	5271	3064	2060	2411	851
ENSG00000264592	256	0	0	0	0
ENSG00000054118	4736	4458	5861	3544	1316
ENSG00000231849	259	0	2	2	0
ENSG00000278491	93	0	2	0	0
ENSG00000214193	4474	25	17	56	28
ENSG00000142694	1211	4	0	4	2
ENSG00000116883	1838	23	6	51	17
ENSG00000196182	5590	4237	3895	3611	1343
ENSG00000181817	1496	1147	1311	1267	568
ENSG00000222821	139	0	2	0	0
ENSG00000116885	2788	72	202	59	17
ENSG00000201448	129	1	0	9	1
ENSG00000116898	2916	1944	2508	2041	615
ENSG00000119535	8429	0	3	5	0
ENSG00000230214	523	0	0	0	0
ENSG00000281218	79	0	0	0	0
ENSG00000234481	463	0	0	0	0
ENSG00000163873	10111	0	0	0	0
ENSG00000280570	101	0	0	0	0
ENSG00000264698	72	0	0	0	0
ENSG00000207328	107	0	0	0	0
ENSG00000223944	596	0	0	0	0
ENSG00000252368	110	0	0	0	0
ENSG00000230451	145	0	0	0	0
ENSG00000233621	1395	25	111	84	25
ENSG00000163874	3117	229	362	1815	635
ENSG00000278228	60	0	0	0	0
ENSG00000163875	3487	1151	1674	1591	341
ENSG00000263675	60	1	5	6	0
ENSG00000163877	4888	391	399	352	111
ENSG00000232273	532	2	0	14	2
ENSG00000237749	253	65	51	51	22
ENSG00000163879	4456	0	6	11	2
ENSG00000134697	5745	3155	3975	5076	898
ENSG00000169218	3089	0	0	0	0
ENSG00000116922	4434	723	559	1309	227
ENSG00000134690	2469	4197	2542	4759	1150
ENSG00000183317	8152	15	13	0	0
ENSG00000200421	100	0	0	0	0
ENSG00000214141	1892	0	0	0	0
ENSG00000227416	429	0	7	2	1
ENSG00000185090	3018	520	187	923	248
ENSG00000233728	700	0	0	0	0
ENSG00000196449	1826	1463	396	2291	430
ENSG00000197982	2231	1315	1730	1234	502
ENSG00000188786	8024	569	864	779	162
ENSG00000235673	691	0	0	0	0
ENSG00000204084	8930	557	572	290	75
ENSG00000230955	481	0	0	0	0
ENSG00000252448	81	0	0	0	0
ENSG00000222282	95	1	0	0	0
ENSG00000277168	273	0	0	0	0
ENSG00000183431	4740	4005	4315	6116	1520
ENSG00000212541	108	0	0	0	0
ENSG00000183386	2004	346	528	530	207
ENSG00000183520	3385	1727	1402	2760	704
ENSG00000185668	2968	2	0	0	1
ENSG00000224592	684	0	0	1	1
ENSG00000223589	340	0	0	0	0
ENSG00000265596	99	0	0	0	0
ENSG00000237290	2283	0	0	0	0
ENSG00000275350	585	0	0	0	0
ENSG00000200796	107	0	0	0	0
ENSG00000238063	1497	0	0	0	0
ENSG00000215895	1960	46	67	42	20
ENSG00000116954	5167	118	201	188	74
ENSG00000273637	2171	0	0	2	0
ENSG00000228436	976	13	4	23	1
ENSG00000214114	3039	1102	2131	1707	491
ENSG00000274944	3251	1	0	2	0
ENSG00000131233	2057	0	0	0	0
ENSG00000158315	2795	4	21	27	21
ENSG00000199963	108	0	0	0	0
ENSG00000207466	101	0	0	0	0
ENSG00000235549	350	2	0	0	0
ENSG00000174574	2741	2280	3524	2727	625
ENSG00000168653	548	5879	12784	8023	3498
ENSG00000127603	43102	2454	3273	3245	725
ENSG00000206654	104	4	0	2	0
ENSG00000222378	133	3	4	0	0
ENSG00000270040	446	0	0	1	0
ENSG00000226438	558	0	6	2	0
ENSG00000217897	288	11	3	10	3
ENSG00000183682	1692	11	2	2	1
ENSG00000237624	1535	0	0	0	0
ENSG00000182109	3059	0	0	3	0
ENSG00000243970	813	0	0	0	0
ENSG00000090621	6782	948	836	1708	636
ENSG00000228060	551	2	2	1	1
ENSG00000201457	135	0	0	0	0
ENSG00000163909	3661	128	381	104	30
ENSG00000225903	304	2	0	0	0
ENSG00000116981	1107	0	5	0	0
ENSG00000116983	4962	10	40	0	0
ENSG00000084072	8071	1920	3206	2153	742
ENSG00000225333	568	0	0	0	0
ENSG00000252413	62	0	0	0	0
ENSG00000116985	5143	21	73	62	31
ENSG00000198754	1826	3	1	5	0
ENSG00000261798	1196	4	0	8	7
ENSG00000229213	154	0	0	0	0
ENSG00000043514	2663	715	795	963	250
ENSG00000202222	113	0	0	1	1
ENSG00000116990	5063	14	44	28	13
ENSG00000236546	785	0	4	1	2
ENSG00000207356	109	0	0	0	0
ENSG00000168389	4007	808	490	775	252
ENSG00000228477	725	40	17	29	16
ENSG00000131236	3814	13824	19049	18140	5771
ENSG00000131238	3306	5945	11929	8873	2171
ENSG00000226745	685	2	0	0	0
ENSG00000117000	6246	920	1251	1261	334
ENSG00000207508	107	3	0	0	0
ENSG00000188800	889	1	0	3	0
ENSG00000259943	1541	163	194	124	59
ENSG00000084073	3572	5143	6523	4995	773
ENSG00000231296	313	3	10	7	4
ENSG00000049089	4151	61	314	113	51
ENSG00000227311	480	8	10	6	3
ENSG00000084070	3631	1013	1603	1562	411
ENSG00000213172	418	2	0	0	0
ENSG00000187801	2386	174	113	167	36
ENSG00000260920	2449	80	53	53	17
ENSG00000279667	1005	3	0	2	5
ENSG00000187815	3248	54	105	198	46
ENSG00000238287	605	12	12	19	6
ENSG00000164002	3092	371	405	488	130
ENSG00000227278	432	0	0	0	0
ENSG00000238186	546	14	12	8	3
ENSG00000117010	3039	102	154	130	26
ENSG00000236505	126	0	0	0	0
ENSG00000233910	721	0	0	0	0
ENSG00000117016	7235	177	370	35	22
ENSG00000237899	471	2	11	4	0
ENSG00000272145	1687	29	48	85	12
ENSG00000066136	6068	1879	1989	1707	436
ENSG00000198974	113	0	0	0	0
ENSG00000207962	89	0	0	0	0
ENSG00000117013	4183	10	47	2	0
ENSG00000264582	296	0	0	0	0
ENSG00000179862	1316	26	12	23	13
ENSG00000229528	471	0	0	0	0
ENSG00000228940	921	0	0	0	0
ENSG00000273910	107	0	0	0	0
ENSG00000233118	265	0	0	0	0
ENSG00000171793	5462	4263	2844	5175	1032
ENSG00000281712	67	0	0	0	0
ENSG00000281207	4800	9	9	28	7
ENSG00000171790	4310	29	19	65	7
ENSG00000010803	4447	574	778	716	196
ENSG00000215893	499	0	0	0	0
ENSG00000235358	1468	2	0	2	1
ENSG00000213987	313	1	0	0	0
ENSG00000281479	134	0	0	0	0
ENSG00000204060	2398	2	5	3	0
ENSG00000229901	394	0	0	0	0
ENSG00000252563	92	0	0	0	0
ENSG00000127129	1639	16	434	109	350
ENSG00000127124	14224	181	338	497	161
ENSG00000230881	265	0	0	0	0
ENSG00000230638	2242	0	0	0	0
ENSG00000264896	87	0	0	0	0
ENSG00000227538	1133	5	0	0	0
ENSG00000228776	454	0	0	0	0
ENSG00000044012	597	0	0	0	0
ENSG00000197273	569	0	0	0	0
ENSG00000198815	6893	1994	1837	2141	361
ENSG00000227527	661	1	0	0	1
ENSG00000177181	8981	47	54	167	111
ENSG00000235002	397	0	0	0	0
ENSG00000066185	2195	29	223	24	10
ENSG00000127125	2590	1357	2295	1013	324
ENSG00000186409	13504	27	35	18	4
ENSG00000230116	755	1	0	0	0
ENSG00000236876	135	67	41	35	21
ENSG00000200254	107	0	0	0	0
ENSG00000236180	421	0	0	0	0
ENSG00000171960	1444	1308	1086	1919	778
ENSG00000234917	601	2	5	3	1
ENSG00000065978	1930	3996	6403	4208	1824
ENSG00000164007	3602	0	0	1	0
ENSG00000117385	6766	2762	5484	4507	1803
ENSG00000164008	2105	298	615	350	134
ENSG00000228452	484	16	21	14	5
ENSG00000274386	1344	0	0	2	0
ENSG00000177868	1208	361	435	452	187
ENSG00000164010	4631	55	287	55	18
ENSG00000228192	1617	2	4	2	0
ENSG00000164011	2036	226	412	199	88
ENSG00000233708	1962	3	3	0	1
ENSG00000237090	1326	0	0	0	0
ENSG00000225099	681	8	25	8	5
ENSG00000117394	4927	8584	8265	17527	6475
ENSG00000227533	3364	14	46	25	11
ENSG00000207256	107	1	0	0	0
ENSG00000277513	412	0	0	0	0
ENSG00000186973	843	0	0	4	0
ENSG00000117395	3561	5540	3552	9414	3267
ENSG00000243710	5764	7	43	5	0
ENSG00000199240	120	0	0	0	0
ENSG00000179178	2127	0	17	0	0
ENSG00000253313	1516	0	0	0	0
ENSG00000066056	6694	5	0	35	28
ENSG00000117400	2128	4	3	0	0
ENSG00000234694	661	3	3	7	5
ENSG00000117399	2038	8836	9003	12623	3965
ENSG00000066322	2507	2585	5568	3867	1389
ENSG00000277622	68	0	0	0	0
ENSG00000159479	2704	1230	1567	1546	540
ENSG00000229431	731	1	13	7	4
ENSG00000198198	17401	354	444	502	126
ENSG00000229372	699	0	0	1	0
ENSG00000274975	73	0	0	0	0
ENSG00000178922	2740	211	210	206	105
ENSG00000229348	545	2	7	1	1
ENSG00000142949	10712	2346	2798	3274	1260
ENSG00000066135	5172	719	851	655	170
ENSG00000236200	1931	64	51	99	24
ENSG00000126091	4443	446	770	422	135
ENSG00000229444	469	1	1	6	1
ENSG00000233674	271	0	4	4	0
ENSG00000224751	1312	17	11	24	0
ENSG00000117407	2658	40	14	422	390
ENSG00000237950	557	5	0	13	5
ENSG00000117408	5083	885	1572	1871	556
ENSG00000132768	2930	1515	1536	2765	752
ENSG00000117410	3535	4245	6154	7943	3043
ENSG00000117411	3772	882	263	1197	498
ENSG00000159214	3554	202	388	92	45
